incident_id,location,sub_location,datetime_occurred,hour,part_of_day,crime_type,description,is_user_report,Risk_Label
MUM-2022-17131,Juhu,Santacruz Link Rd,09-09-2022 17:37,17,Evening,Vandalism,"Graffiti and broken windows found at a shopfront in Santacruz Link Rd, incident likely occurred evening.",TRUE,Medium
MUM-2024-01808,Chembur,Tilak Nagar,25-11-2024 10:15,10,Morning,Theft,A commuter reported a phone snatched from their bag on a crowded vehicle near Tilak Nagar.,FALSE,Low
MUM-2022-05023,Cuffe Parade,Cuffe Parade Market,27-06-2022 01:04,1,Night,Armed Robbery,Armed robbers targeted a convenience shop near Cuffe Parade Market and escaped before police arrived.,FALSE,High
MUM-2023-10014,Powai,Hiranandani Gardens,09-01-2023 22:53,22,Night,Assault,"A passerby was pushed during a scuffle at Hiranandani Gardens, witnesses report a group confrontation.",FALSE,High
MUM-2024-13928,Colaba,Colaba Causeway,10-07-2024 18:18,18,Evening,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Colaba Causeway.,FALSE,Medium
MUM-2022-09561,Andheri West,Versova Market,19-02-2022 20:34,20,Evening,Fraud,Fake rental listing led to advance payment loss for an apartment in Andheri West.,FALSE,Medium
MUM-2022-17324,Worli,Prabhadevi Junction,01-07-2022 19:37,19,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Prabhadevi Junction while owner shopped nearby.,FALSE,Medium
MUM-2022-16271,Colaba,Leopold Cafe Area,19-08-2022 22:26,22,Night,Assault,"A passerby was pushed during a scuffle at Leopold Cafe Area, witnesses report a group confrontation.",TRUE,High
MUM-2023-01384,Andheri West,Versova Market,16-02-2023 12:05,12,Afternoon,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Versova Market.,FALSE,Low
MUM-2022-03473,Juhu,Juhu Beachfront,14-11-2022 01:11,1,Night,Burglary,Residential unit in Juhu Beachfront reported forced entry; valuables missing from bedroom.,TRUE,High
MUM-2024-19901,Ghatkopar,R City Area,11-05-2024 00:42,0,Night,Theft,Shopkeeper noticed items missing from a stall at R City Area during the night rush.,FALSE,High
MUM-2022-02151,Colaba,Gateway Circle,02-12-2022 17:25,17,Evening,Assault,Two individuals fought near Gateway Circle after a verbal dispute escalated late evening.,FALSE,High
MUM-2022-05503,Colaba,Gateway Circle,31-08-2022 23:46,23,Night,Theft,Personal belongings taken from a parked two-wheeler outside Gateway Circle while owner shopped nearby.,FALSE,High
MUM-2023-11336,Marine Drive,Girgaum Chowpatty,05-11-2023 19:13,19,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Girgaum Chowpatty, police were called for crowd control.",FALSE,Medium
MUM-2024-15217,Worli,Worli Sea Face,09-06-2024 19:08,19,Evening,Drug Offense,Suspected narcotics recovered during a raid in a lane off Worli Sea Face.,FALSE,Medium
MUM-2024-09712,Chembur,Deonar,13-11-2024 16:58,16,Afternoon,Drug Offense,Police detained individuals with small quantities of drugs near Deonar during a afternoon check.,FALSE,Medium
MUM-2023-02753,Worli,Worli Sea Face,31-12-2023 18:00,18,Evening,Theft,Shopkeeper noticed items missing from a stall at Worli Sea Face during the evening rush.,FALSE,Medium
MUM-2024-01713,Thane,Vartak Nagar,13-06-2024 19:35,19,Evening,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Thane.",FALSE,Medium
MUM-2022-13656,Dharavi,Koliwada,01-10-2022 18:07,18,Evening,Cybercrime,Victim reported unauthorized access to an online account after clicking a suspicious link during evening.,FALSE,Medium
MUM-2024-14690,Juhu,Santacruz Link Rd,27-02-2024 08:01,8,Morning,Assault,"A passerby was pushed during a scuffle at Santacruz Link Rd, witnesses report a group confrontation.",FALSE,High
MUM-2023-18180,Juhu,Santacruz Link Rd,26-01-2023 09:40,9,Morning,Assault,"An altercation turned physical outside a popular eatery in Santacruz Link Rd, leaving the victim with minor injuries.",FALSE,High
MUM-2024-11751,Cuffe Parade,Badhwar Park,01-02-2024 15:21,15,Afternoon,Public Disturbance,Neighbors complained of a public brawl and property damage in the Badhwar Park area during afternoon.,FALSE,Low
MUM-2022-16657,Dharavi,Koliwada,29-08-2022 19:29,19,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Koliwada, police were called for crowd control.",FALSE,Medium
MUM-2023-13349,Juhu,JVPD Scheme,21-03-2023 20:51,20,Evening,Assault,Two individuals fought near JVPD Scheme after a verbal dispute escalated late evening.,FALSE,High
MUM-2022-14130,Marine Drive,Wankhede Vicinity,08-06-2022 13:07,13,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Wankhede Vicinity.,FALSE,Low
MUM-2023-14728,Worli,Lower Parel Border,23-12-2023 20:32,20,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Lower Parel Border.,FALSE,Medium
MUM-2023-19674,Chembur,Tilak Nagar,31-01-2023 15:24,15,Afternoon,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Tilak Nagar.,FALSE,Low
MUM-2022-04526,Worli,Prabhadevi Junction,29-01-2022 17:50,17,Evening,Assault,"A passerby was pushed during a scuffle at Prabhadevi Junction, witnesses report a group confrontation.",FALSE,High
MUM-2022-00170,Marine Drive,Girgaum Chowpatty,24-03-2022 22:59,22,Night,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Girgaum Chowpatty.,FALSE,High
MUM-2023-04673,Powai,Powai Lake,09-03-2023 23:20,23,Night,Vandalism,"Graffiti and broken windows found at a shopfront in Powai Lake, incident likely occurred night.",FALSE,High
MUM-2024-06502,Colaba,Leopold Cafe Area,13-07-2024 19:05,19,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Leopold Cafe Area while owner shopped nearby.,FALSE,Medium
MUM-2022-02879,Ghatkopar,Station Road,03-02-2022 19:21,19,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Station Road, police were called for crowd control.",FALSE,Medium
MUM-2023-06064,Colaba,Leopold Cafe Area,25-09-2023 23:22,23,Night,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Leopold Cafe Area.,FALSE,High
MUM-2024-17288,Chembur,Tilak Nagar,01-11-2024 16:31,16,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Tilak Nagar while owner shopped nearby.,FALSE,Low
MUM-2023-11956,Powai,Saki Vihar Road,04-04-2023 20:26,20,Evening,Drug Offense,Police detained individuals with small quantities of drugs near Saki Vihar Road during a evening check.,TRUE,High
MUM-2023-10952,Powai,Hiranandani Gardens,27-08-2023 17:40,17,Evening,Vandalism,Vehicles had tires slashed overnight in the parking lane near Hiranandani Gardens.,FALSE,Medium
MUM-2024-10390,Dharavi,Lohar Chawl,01-10-2024 22:02,22,Night,Drug Offense,Reports of drug peddling around a market area at Lohar Chawl prompted a follow-up investigation.,FALSE,High
MUM-2022-13658,Bandra,Hill Road,16-02-2022 20:04,20,Evening,Assault,Two individuals fought near Hill Road after a verbal dispute escalated late evening.,FALSE,High
MUM-2024-06137,Bandra,Hill Road,11-10-2024 17:11,17,Evening,Assault,Two individuals fought near Hill Road after a verbal dispute escalated late evening.,FALSE,High
MUM-2022-10302,Chembur,Tilak Nagar,11-05-2022 06:06,6,Morning,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Chembur.",TRUE,High
MUM-2024-05938,Thane,Kopri,02-02-2024 16:33,16,Afternoon,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Kopri.,FALSE,Low
MUM-2024-11885,Ghatkopar,Station Road,14-01-2024 22:00,22,Night,Vandalism,"Graffiti and broken windows found at a shopfront in Station Road, incident likely occurred night.",TRUE,High
MUM-2024-12295,Ghatkopar,Kailash Nagar,07-10-2024 10:21,10,Morning,Theft,Shopkeeper noticed items missing from a stall at Kailash Nagar during the morning rush.,FALSE,Low
MUM-2022-03324,Powai,Powai Lake,03-01-2022 20:58,20,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Powai Lake, police were called for crowd control.",FALSE,Medium
MUM-2022-14830,Marine Drive,Netaji Subhash Marg,01-02-2022 23:15,23,Night,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Marine Drive.",TRUE,High
MUM-2022-03471,Andheri West,Lokhandwala Complex,21-08-2022 14:02,14,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Lokhandwala Complex.,FALSE,Low
MUM-2023-13399,Marine Drive,Wankhede Vicinity,20-08-2023 10:31,10,Morning,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Wankhede Vicinity.,FALSE,Low
MUM-2023-12786,Marine Drive,Girgaum Chowpatty,15-09-2023 12:31,12,Afternoon,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during afternoon.,FALSE,Medium
MUM-2022-16972,Powai,Saki Vihar Road,13-10-2022 19:19,19,Evening,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Powai.",FALSE,Medium
MUM-2022-10382,Chembur,Chembur Causeway,06-11-2022 17:38,17,Evening,Vandalism,Vehicles had tires slashed overnight in the parking lane near Chembur Causeway.,FALSE,Medium
MUM-2022-18247,Colaba,Colaba Causeway,30-06-2022 20:09,20,Evening,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Colaba Causeway.,FALSE,Medium
MUM-2022-05569,Ghatkopar,R City Area,21-12-2022 13:01,13,Afternoon,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Ghatkopar.",FALSE,Medium
MUM-2024-00138,Colaba,Colaba Causeway,14-05-2024 19:50,19,Evening,Vandalism,Vehicles had tires slashed overnight in the parking lane near Colaba Causeway.,FALSE,Medium
MUM-2022-07030,Powai,Saki Vihar Road,01-07-2022 14:35,14,Afternoon,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Saki Vihar Road.,FALSE,Low
MUM-2022-09424,Dharavi,Central Dharavi,22-03-2022 17:47,17,Evening,Assault,Two individuals fought near Central Dharavi after a verbal dispute escalated late evening.,FALSE,High
MUM-2024-09842,Thane,Ghodbunder Road,11-09-2024 00:49,0,Night,Arson,Suspicious fire observed at an abandoned warehouse near Ghodbunder Road late night.,FALSE,High
MUM-2023-05226,Chembur,Deonar,09-11-2023 23:21,23,Night,Theft,Shopkeeper noticed items missing from a stall at Deonar during the night rush.,FALSE,High
MUM-2023-12713,Andheri West,SV Road,18-10-2023 20:07,20,Evening,Burglary,Unauthorized entry into a second-floor flat at SV Road while occupants were away.,FALSE,Medium
MUM-2023-09752,Thane,Majiwada,15-09-2023 06:41,6,Morning,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Majiwada.,FALSE,Low
MUM-2022-07766,Powai,Saki Vihar Road,29-01-2022 21:21,21,Night,Burglary,Unauthorized entry into a second-floor flat at Saki Vihar Road while occupants were away.,FALSE,High
MUM-2023-08049,Ghatkopar,R City Area,19-08-2023 20:14,20,Evening,Drug Offense,Reports of drug peddling around a market area at R City Area prompted a follow-up investigation.,FALSE,Medium
MUM-2023-02141,Marine Drive,Girgaum Chowpatty,30-12-2023 15:35,15,Afternoon,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Marine Drive.",FALSE,Medium
MUM-2023-03001,Colaba,Colaba Causeway,17-12-2023 03:42,3,Night,Burglary,Household electronics stolen after burglars broke into a home on Colaba Causeway street.,TRUE,High
MUM-2022-04739,Chembur,Chembur Causeway,18-04-2022 05:19,5,Night,Assault,Two individuals fought near Chembur Causeway after a verbal dispute escalated late night.,FALSE,High
MUM-2022-19656,Marine Drive,Wankhede Vicinity,24-08-2022 13:32,13,Afternoon,Burglary,Residential unit in Wankhede Vicinity reported forced entry; valuables missing from bedroom.,FALSE,Medium
MUM-2024-07949,Chembur,Chembur Causeway,11-11-2024 17:50,17,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Chembur Causeway in the evening.,FALSE,High
MUM-2024-04442,Powai,Saki Vihar Road,20-05-2024 06:04,6,Morning,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Powai.",FALSE,Medium
MUM-2023-07474,Thane,Vartak Nagar,22-11-2023 20:32,20,Evening,Public Disturbance,Neighbors complained of a public brawl and property damage in the Vartak Nagar area during evening.,FALSE,Medium
MUM-2024-06670,Ghatkopar,Station Road,12-07-2024 06:53,6,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Station Road while owner shopped nearby.,FALSE,Low
MUM-2024-06550,Bandra,Pali Hill,23-11-2024 12:54,12,Afternoon,Assault,"An altercation turned physical outside a popular eatery in Pali Hill, leaving the victim with minor injuries.",FALSE,High
MUM-2022-04353,Thane,Majiwada,18-02-2022 22:08,22,Night,Assault,"A passerby was pushed during a scuffle at Majiwada, witnesses report a group confrontation.",FALSE,High
MUM-2022-01398,Thane,Vartak Nagar,20-02-2022 06:46,6,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Vartak Nagar while owner shopped nearby.,FALSE,Low
MUM-2022-18872,Thane,Vartak Nagar,14-01-2022 19:28,19,Evening,Assault,"An altercation turned physical outside a popular eatery in Vartak Nagar, leaving the victim with minor injuries.",FALSE,High
MUM-2022-02142,Ghatkopar,Station Road,05-06-2022 12:34,12,Afternoon,Public Disturbance,"Loud rowdy crowd reported outside a bar at Station Road, police were called for crowd control.",FALSE,Low
MUM-2022-18514,Juhu,Santacruz Link Rd,12-02-2022 22:08,22,Night,Sexual Harassment,A complaint filed about harassment at Santacruz Link Rd after an incident on public transport.,TRUE,High
MUM-2022-10964,Juhu,Santacruz Link Rd,31-05-2022 07:51,7,Morning,Assault,Two individuals fought near Santacruz Link Rd after a verbal dispute escalated late morning.,FALSE,High
MUM-2022-11786,Bandra,Bandra Station,01-03-2022 03:02,3,Night,Drug Offense,Police detained individuals with small quantities of drugs near Bandra Station during a night check.,FALSE,High
MUM-2023-13605,Cuffe Parade,Badhwar Park,24-06-2023 11:09,11,Morning,Theft,A commuter reported a parcel snatched from their bag on a crowded vehicle near Badhwar Park.,FALSE,Low
MUM-2023-11814,Powai,Hiranandani Gardens,08-01-2023 08:52,8,Morning,Theft,Shopkeeper noticed items missing from a stall at Hiranandani Gardens during the morning rush.,FALSE,Low
MUM-2023-11851,Thane,Vartak Nagar,29-06-2023 21:11,21,Night,Theft,Shopkeeper noticed items missing from a stall at Vartak Nagar during the night rush.,FALSE,High
MUM-2022-04615,Dharavi,Central Dharavi,30-10-2022 13:29,13,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Central Dharavi while owner shopped nearby.,FALSE,Low
MUM-2024-16641,Dharavi,Koliwada,23-11-2024 01:58,1,Night,Burglary,Household electronics stolen after burglars broke into a home on Koliwada street.,FALSE,High
MUM-2022-19874,Marine Drive,Wankhede Vicinity,09-02-2022 05:21,5,Night,Assault,"A passerby was pushed during a scuffle at Wankhede Vicinity, witnesses report a group confrontation.",FALSE,High
MUM-2024-17697,Thane,Majiwada,01-01-2024 19:54,19,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Majiwada while owner shopped nearby.,FALSE,Medium
MUM-2024-18706,Ghatkopar,Kailash Nagar,05-06-2024 20:34,20,Evening,Assault,"An altercation turned physical outside a popular eatery in Kailash Nagar, leaving the victim with minor injuries.",FALSE,High
MUM-2023-06836,Bandra,Pali Hill,10-11-2023 14:30,14,Afternoon,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Pali Hill.,TRUE,Low
MUM-2024-11388,Chembur,Deonar,26-07-2024 13:17,13,Afternoon,Fraud,Fake rental listing led to advance payment loss for an apartment in Chembur.,FALSE,Medium
MUM-2024-16504,Thane,Kopri,31-08-2024 11:33,11,Morning,Assault,Two individuals fought near Kopri after a verbal dispute escalated late morning.,TRUE,High
